2018/6/26,-0.52,2.93,0.41,2.17,0,1.52
2018/6/27,-1.1,-0.79,-0.98,-1.3,-1.83,-2.69
2018/6/28,-0.93,-1.67,-0.17,-0.84,-0.86,0
2018/6/29,2.17,5.92,4.19,4.88,3.75,7.21
2018/7/2,-2.52,-1.91,-2.58,-2.07,-1.67,-0.36
2018/7/3,0.41,2.11,1.02,2.29,1.13,2.51
2018/7/4,-1,-3.51,-2.72,-2.24,-2.52,-1.4
2018/7/5,-0.92,-3.25,-0.26,-2.93,-4.88,1.42
2018/7/6,0.49,2.29,-0.98,1.27,-0.15,0.14
2018/7/9,2.47,2.16,-0.83,2.09,1.36,1.96
2018/7/10,0.44,1.1,0.51,0.18,-0.15,-1.58
2018/7/11,-1.76,-4.57,-10.01,-2.57,-4.63,-3.41
2018/7/12,2.16,3.73,2.94,2.94,2.66,3.54
2018/7/13,-0.23,0,-1.73,-0.76,-0.61,-1.39
2018/7/16,-0.61,-3.13,0.68,2.23,1.23,3.89
2018/7/17,-0.57,0.89,-0.73,-0.52,-0.15,5.58
2018/7/18,-0.39,-1.2,1.38,-1.44,0.91,1.1
2018/7/19,-0.53,-1.22,-5.03,0.59,-2.41,-1.47
2018/7/20,2.05,2.3,-2.8,1.16,1.23,-1.94
2018/7/23,1.07,0.32,1.18,0.63,1.67,0.59
2018/7/24,1.61,2.32,1.43,1.31,1.05,7.21
2018/7/25,-0.07,-1.25,-0.59,-0.56,1.63,-2.75
2018/7/26,-0.74,0.63,-6.62,-1.53,0.87,-8.49
2018/7/27,-0.3,-0.24,-3.57,0.06,-1.3,-2.68
2018/7/30,-0.16,-3.15,1.38,-1.84,-2.49,-6.5
2018/7/31,0.26,-0.33,-1.62,0.23,0,0.53
2018/8/1,-1.8,-0.82,-0.29,-0.94,-1.05,-1.13
2018/8/2,-2,-3.95,-6.26,-2.72,-3.79,1.67
2018/8/3,-1,-1.46,0.7,-0.55,9.94,-5.38
2018/8/6,-1.29,-2.52,-2.67,-0.61,-6.74,0.55
2018/8/7,2.74,2.41,2.74,1.97,1.54,5.26
2018/8/8,-1.27,-2.7,-3.53,-2.41,-2.88,-1.34
2018/8/9,1.83,2.95,2.91,2.9,1.72,2.19
2018/8/10,0.03,1.65,2.52,0.9,1.38,2.07
2018/8/13,-0.34,2.65,0.68,1.96,1.66,0.07
2018/8/14,-0.18,-1.42,2.3,-1.05,-0.45,-4.2
2018/8/15,-2.07,-2.96,-5.89,-2.65,-3.14,-2.5
2018/8/16,-0.66,-1.39,-0.12,-0.18,-0.62,-3.88
2018/8/17,-1.34,-1.5,-1.71,-0.79,-2.02,-0.56
2018/8/20,1.11,0.45,1.12,1.47,1.58,0.65
2018/8/21,1.31,0.45,-0.15,-0.12,0.47,1.77
2018/8/22,-0.7,-2.93,-1.03,-1.57,-0.31,-0.71
2018/8/23,0.37,0.92,2.36,0.92,0.31,1.28
2018/8/24,0.18,-0.64,0.32,-0.61,-0.31,-1.81
2018/8/27,1.89,1.83,3.07,2.02,1.71,2.97
2018/8/28,-0.11,0.9,0.63,-0.3,-0.31,0.23
2018/8/29,-0.31,1.69,-1.54,0,-0.92,-2.88
2018/8/30,-1.14,-2.88,-0.43,-2.1,-1.09,-1.04
2018/8/31,-0.46,-1.71,-3.19,-0.06,-1.41,-3.4
2018/9/3,-0.17,0.92,2.16,0.43,-0.95,-2.01
2018/9/4,1.1,0.91,5.84,0.73,1.44,2.56
2018/9/5,-1.68,-1.44,-2.18,-1.58,-0.95,-1.92
2018/9/6,-0.47,0.36,-1.3,0.18,0,-0.59
2018/9/7,0.4,-1,-0.52,0.06,-0.64,-2.48
2018/9/10,-1.21,-2.39,-5.42,-1.29,-2.41,-4.03
2018/9/11,-0.18,1.13,-2.53,0.62,0.33,0.64
2018/9/12,-0.33,0.84,-2.28,0.37,0.16,0.18
2018/9/13,1.15,0.18,0.21,1.48,1.15,0.91
2018/9/14,-0.18,-1.93,-1.86,-0.91,-0.32,-0.09
2018/9/17,-1.11,-0.47,-3.9,0.25,0,-5.12
2018/9/18,1.82,1.42,2.92,1.71,4.07,3.03
2018/9/19,1.14,10.05,1.3,-0.12,-0.63,3.77
2018/9/20,-0.06,1.35,-1.68,-0.78,-0.47,-0.62
2018/9/21,2.5,-1.25,1.92,0.85,0.47,0.98
2018/9/25,-0.58,-0.68,-0.9,0.12,-0.94,-0.44
2018/9/26,0.92,-0.6,0.91,-0.12,0.16,0.44
2018/9/27,-0.54,-3.17,-3.86,-2.05,-1.58,-3.44
2018/9/28,1.06,0.35,-3.79,0.37,1.13,6.76
2018/10/8,-3.72,-2.46,-3.71,-2.2,-2.55,-7.79
2018/10/9,0.17,0.36,-1.28,0,0,0.28
2018/10/10,0.18,0.72,4.99,0.25,0,0.65
2018/10/11,-5.22,-8.13,-9.99,-9.99,-9.8,-8
2018/10/12,0.91,0,1.09,-5.69,-2.9,-0.4
2018/10/15,-1.49,-2.72,-2.91,-2.13,-0.93,-1.91
2018/10/16,-0.85,-5.89,-2.9,0.08,-3.95,-1.84
2018/10/17,0.6,0.85,-1.41,2.55,1.18,1.36
2018/10/18,-2.94,-5.16,0.92,-0.81,-1.94,-3.81
2018/10/19,2.58,3.66,2.29,2.14,1.78,1.18
